customer_id,for_month,mrr,last_yr,last_mrr,mobile_experiments_started,experiments_started,allocation,utilization,tickets_created,impressions,impression_revenue,knowledge_base_views,logins,sig_exp_90,brand_ops,running_experiment_days,vertical,segment,country,region,number_of_employees,traffic,annual_revenue,account_potential_score,ae,csm,partner_flag,first_month,last_month,final_row,churn?,days_overdue,collaborators_added,billing_period,age,contract_start_date,retention,churn_dollars,
146767752,12/1/2016,1250,12/1/2015,1222,0,0,0,0,0,0,0,0,456,yes,,0,Agency/Professional Services,Corporate,United States,North America,39,"330,000","10,000,000",2,1,1,no,12/31/2012,12/31/2016,TRUE,Active,0,12,,,4/1/2016,1,0,
146903942,12/1/2016,4146,12/1/2015,2100,0,0,0,0,0,0,0,0,34,yes,,0,Financial Services,Corporate,United States,North America,350,"40,000","129,850,000",3,1,1,no,4/30/2013,12/31/2016,TRUE,Active,0,9,,,10/23/2016,1,0,
148432889,12/1/2016,3425,12/1/2015,1013,0,0,0,0,0,0,0,0,24,yes,,0,High Tech,Enterprise,United States,North America,"20,000","25,658","3,117,693,100",5,1,1,no,1/31/2013,12/31/2016,TRUE,Active,0,6,,144,12/15/2016,1,0,
149265664,12/1/2016,3053,12/1/2015,3053,0,0,0,0,0,0,0,0,13,no,,0,Retail,Corporate,United States,North America,40,"370,000","95,191,322",2,1,1,no,3/31/2015,12/31/2016,TRUE,Active,0,7,,,3/6/2016,1,0,
152100474,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,0,0,0,yes,,0,Schools & Education,Corporate,United States,North America,100,"215,909","14,000,000",2,1,1,no,2/28/2013,12/31/2016,TRUE,Active,0,5,,,6/1/2016,1,0,
155521286,12/1/2016,3150,12/1/2015,3000,0,0,0,0,0,0,0,0,168,yes,,0,Travel & Entertainment,Corporate,United States,North America,30,"487,971","336,000",2,1,1,no,4/30/2013,12/31/2016,TRUE,Active,0,4,,419,4/1/2016,1,0,
169159032,12/1/2016,4167,12/1/2015,2083,0,0,0,0,0,0,0,0,0,no,,0,Retail,Corporate,United States,North America,50,"966,320","8,586,000.40",3,1,1,no,2/28/2013,12/31/2016,TRUE,Active,264,9,,,3/4/2015,1,0,
171526986,10/1/2016,2385,10/1/2015,2385,0,0,500000,52,0,232,1,0,64,yes,,99,Retail,Corporate,United States,North America,12,"590,539","1,725,000",2,1,1,yes,1/31/2013,10/31/2016,TRUE,Churned,0,6,,368,7/21/2016,1,0,
172399489,12/1/2016,1500,12/1/2015,1500,0,0,0,0,0,0,0,0,0,yes,,0,Other,Corporate,United States,North America,165,"600,000","325,000,000",3,1,1,no,3/31/2013,12/31/2016,TRUE,Active,0,6,,362,5/13/2016,1,0,
174876886,12/1/2016,3000,12/1/2015,2130,0,0,0,0,0,0,0,0,336,yes,,0,Retail,Corporate,United States,North America,350,"796,734",0,3,1,1,no,2/28/2013,12/31/2016,TRUE,Active,0,17,,,6/16/2016,1,0,
175191010,12/1/2016,4000,12/1/2015,4000,0,0,0,0,0,0,0,0,559,yes,,0,Retail,Corporate,United States,North America,70,"1,189,660",0,3,1,1,no,2/28/2013,12/31/2016,TRUE,Active,0,40,,368,8/31/2015,1,0,
175797819,11/1/2015,2500,11/1/2014,2500,0,23,2000000,2341840,0,3878887,4849,0,132,,,620,Media,SMB,United States,North America,5,"29,424",0,1,1,1,no,4/30/2013,11/30/2015,TRUE,Churned,,6,,,10/15/2014,1,0,
176765137,12/1/2016,1500,12/1/2015,1500,0,0,0,0,0,0,0,0,108,no,,0,High Tech,Enterprise,Canada,North America,300,"28,067,426","80,000,000",5,1,1,no,3/31/2013,12/31/2016,TRUE,Active,0,8,,,10/1/2016,1,0,
176798270,8/1/2016,1600,8/1/2015,1600,0,0,500000,25,0,0,0,0,0,no,,26,Retail,Corporate,United States,North America,7,"500,000",0,2,1,1,no,2/28/2013,8/31/2016,TRUE,Churned,0,7,,527,9/13/2015,1,0,
180904894,12/1/2016,1000,12/1/2015,2000,0,0,0,0,0,0,0,0,0,no,,0,Retail,Corporate,United States,North America,15,"1,259,148","3,469,000.10",3,1,1,no,3/31/2013,12/31/2016,TRUE,Active,0,3,,,6/9/2016,1,-1000,
187040271,12/1/2016,3500,12/1/2015,3500,0,0,0,0,0,0,0,0,72,no,,0,Retail,Corporate,United States,North America,57,"408,482",0,2,1,1,no,4/30/2013,12/31/2016,TRUE,Active,0,1,,,8/3/2016,1,0,
187836109,12/1/2015,1000,12/1/2014,13,0,0,50000,5,0,21,0,0,0,yes,,19,Retail,Corporate,United States,North America,5,"140,233",0,2,1,1,no,3/31/2013,12/31/2015,TRUE,Churned,0,1,,,1/1/2016,1,0,
190723878,12/1/2016,1807,12/1/2015,19,0,0,0,0,0,0,0,0,0,yes,,0,Retail,Enterprise,United States,North America,60,"3,000,000",0,4,1,1,no,3/31/2013,12/31/2016,TRUE,Active,0,2,,,5/23/2016,1,0,
191278551,12/1/2016,4222,12/1/2015,4222,0,0,0,0,0,0,0,0,0,no,,0,Non-Profit,Corporate,United States,North America,753,"2,179,523","148,247,000",3,1,1,no,1/31/2015,12/31/2016,TRUE,Active,0,9,,138,1/5/2017,1,0,
193594587,12/1/2016,3000,12/1/2015,0,0,0,0,0,0,0,0,0,72,yes,,0,Agency/Professional Services,Corporate,United States,North America,250,"2,000,000","31,000,000",3,,1,no,1/31/2014,12/31/2016,TRUE,Active,27,45,,338,10/1/2016,,,
193729286,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,0,0,0,no,,0,Other,Corporate,United States,North America,,"254,091",0,2,1,1,yes,3/31/2013,12/31/2016,TRUE,Active,0,2,,274,3/1/2016,1,0,
196224277,12/1/2016,1200,,,0,0,0,0,0,0,0,0,110,no,,0,Schools & Education,SMB,United States,North America,,"15,000",,1,1,1,yes,4/30/2016,12/31/2016,TRUE,Active,,1,,,4/4/2016,,,
201252808,12/1/2016,1407,12/1/2015,287,0,0,0,0,0,0,0,0,345,yes,,0,Non-Profit,Corporate,United States,North America,500,"290,147","84,400,000",2,1,1,yes,4/30/2013,12/31/2016,TRUE,Active,0,21,,,1/1/2017,1,0,
204828010,10/1/2016,4950,10/1/2015,359,0,0,1500000,6,0,8,0,0,0,no,,18,Media,Corporate,United States,North America,40,"700,000",,2,1,1,no,6/30/2013,10/31/2016,TRUE,Churned,386,4,,,11/2/2015,1,0,
208009049,12/1/2016,1800,12/1/2015,1800,0,0,0,0,0,0,0,0,38,yes,,0,Retail,Enterprise,United States,North America,"4,088","1,030,102","1,213,046,000",4,1,1,no,4/30/2013,12/31/2016,TRUE,Active,4,16,,537,10/15/2015,1,0,
212318540,11/1/2016,3000,11/1/2015,3000,0,0,2000000,907,0,813978,1221,0,80,yes,,131,Retail,Corporate,United States,North America,200,399,"143,352,010",3,1,1,no,6/30/2013,11/30/2016,TRUE,Active,0,13,,250,12/21/2015,1,0,
213845133,12/1/2016,1334,12/1/2015,79,0,0,0,0,0,0,0,0,306,yes,,0,Agency/Professional Services,Corporate,United States,North America,342,"1,500,000","85,600,000",3,1,1,yes,5/31/2013,12/31/2016,TRUE,Active,0,17,,163,7/18/2016,1,0,
214323095,6/1/2016,3000,6/1/2015,3000,0,0,50000,2,0,1,0,0,0,no,,2,Media,Corporate,United States,North America,500,"750,000",,2,1,1,no,4/30/2013,6/30/2016,TRUE,Churned,0,1,,348,4/12/2015,1,0,
214561517,12/1/2016,3000,12/1/2015,3000,0,0,0,0,0,0,0,0,120,no,,0,Retail,Corporate,United States,North America,300,"6,486","35,700,000",2,1,1,no,5/31/2013,12/31/2016,TRUE,Active,0,8,,400,1/1/2017,1,0,
217362630,12/1/2016,1110,12/1/2015,71,0,0,0,0,0,0,0,0,108,,,0,Other,Corporate,Australia,APAC,,"50,000",0,2,1,1,no,5/31/2013,12/31/2016,TRUE,Active,0,1,,,3/7/2016,1,0,
221413206,12/1/2016,2000,12/1/2015,2000,0,0,0,0,0,0,0,0,210,yes,,0,High Tech,Corporate,United States,North America,4,"280,000","305,000.01",2,1,1,yes,5/31/2013,12/31/2016,TRUE,Active,0,13,,,3/31/2016,1,0,
222223061,8/1/2016,2000,8/1/2015,3417,0,0,500000,1955,0,265,1,0,11,yes,,210,Financial Services,Enterprise,United States,North America,70,"5,703,214","5,000,000",4,1,1,no,5/31/2013,8/31/2016,TRUE,Churned,0,25,,,6/15/2016,1,-1417,
223877531,12/1/2016,10500,12/1/2015,7500,0,0,0,0,0,0,0,0,260,yes,,0,Media,Corporate,India,North America,"5,770","2,000,000","686,873,000",3,1,1,no,10/31/2013,12/31/2016,TRUE,Active,0,16,,615,10/23/2016,1,0,
223907355,1/1/2015,1500,1/1/2014,15750,0,0,0,709428,0,0,0,0,55,,,0,Retail,Corporate,United States,North America,60,"740,556",,2,,1,yes,5/31/2013,1/31/2015,TRUE,Churned,,11,,492,1/3/2015,0,-14250,
225073783,12/1/2016,1300,12/1/2015,1300,0,0,0,0,0,0,0,0,0,,,0,Financial Services,Enterprise,United States,North America,346,"16,362,341","5,700,000",5,1,1,no,7/31/2013,12/31/2016,TRUE,Active,0,17,,119,4/28/2016,1,0,
225516363,12/1/2016,6700,12/1/2015,6700,0,0,0,0,0,0,0,0,40,yes,,0,Financial Services,Corporate,United States,North America,120,"368,105",,2,1,1,no,6/30/2013,12/31/2016,TRUE,Active,0,2,,,8/5/2015,1,0,
225660413,12/1/2016,2000,12/1/2015,2000,0,0,0,0,0,0,0,0,156,yes,,0,Retail,Corporate,United States,North America,8,"142,179","2,243,000",2,1,1,no,6/30/2013,12/31/2016,TRUE,Active,0,9,,,7/20/2016,1,0,
226558773,12/1/2016,1500,12/1/2015,1500,0,0,0,0,0,0,0,0,48,yes,,0,Schools & Education,Corporate,United States,North America,125,"2,345,343",0,3,1,1,no,6/30/2013,12/31/2016,TRUE,Active,0,20,,371,3/24/2016,1,0,
229216622,12/1/2016,1500,12/1/2015,1500,0,0,0,0,0,0,0,0,0,,,0,Agency/Professional Services,Corporate,Canada,North America,10,"1,798","16,161,261",1,1,1,no,6/30/2013,12/31/2016,TRUE,Active,0,2,,368,6/1/2016,1,0,
232516343,12/1/2016,5400,12/1/2015,5400,0,0,0,0,0,0,0,0,45,no,,0,Non-Profit,Corporate,United States,North America,15,"386,477","500,000",2,1,1,yes,7/31/2013,12/31/2016,TRUE,Active,18,5,,286,1/1/2017,1,0,
232976344,12/1/2016,2100,12/1/2015,2100,0,0,0,0,0,0,0,0,2704,yes,,0,Media,Enterprise,United States,North America,553,"86,197","111,196,000",3,1,1,no,6/30/2013,12/31/2016,TRUE,Active,0,185,,,4/21/2016,1,0,
233152853,12/1/2016,1750,12/1/2015,0,0,0,0,0,0,0,0,0,3924,yes,,0,,Corporate,United States,North America,274,,"49,223,766.84",2,1,1,yes,6/30/2013,12/31/2016,TRUE,Active,,9,Month,33,2/1/2016,,,
236758309,12/1/2016,4100,12/1/2015,1600,0,0,0,0,0,0,0,0,528,yes,,0,Retail,Corporate,United States,North America,50,"386,635",0,2,1,1,no,9/30/2013,12/31/2016,TRUE,Active,0,16,,538,1/1/2017,1,0,
237925295,12/1/2016,1600,12/1/2015,1600,0,0,0,0,0,0,0,0,0,no,,0,Other,Enterprise,United States,North America,"39,800","959,457","13,996,000,000",5,1,1,no,10/31/2013,12/31/2016,TRUE,Active,29,4,,790,11/18/2016,1,0,
246029338,10/1/2016,2500,10/1/2015,2500,0,1,750000,109,0,208,1,0,60,no,,31,Media,Enterprise,United States,North America,"27,585","134,238","8,000,000,000",5,1,1,no,11/30/2014,10/31/2016,TRUE,Churned,0,39,,,11/20/2015,1,0,
251791402,12/1/2016,2000,12/1/2015,1000,0,0,0,0,0,0,0,0,480,yes,,0,High Tech,Corporate,United States,North America,212,"6,883","27,300,000",1,1,1,no,9/30/2013,12/31/2016,TRUE,Active,0,48,,,5/1/2016,1,0,
252819092,12/1/2016,4000,12/1/2015,4000,0,0,0,0,0,0,0,0,475,yes,,0,Schools & Education,Corporate,United States,North America,"3,000","2,400,000","152,200,000",3,1,1,no,7/31/2013,12/31/2016,TRUE,Active,0,15,,357,4/1/2016,1,0,
253019028,3/1/2016,1000,,,0,0,100000,0,0,0,0,0,0,no,,0,Media,Corporate,United States,North America,30,"550,000",,2,1,1,no,4/30/2015,3/31/2016,TRUE,Churned,0,1,,95,4/6/2015,,,
253274484,12/1/2016,3526,12/1/2015,3401,0,0,0,0,0,0,0,0,45,yes,,0,Non-Profit,Corporate,Australia,APAC,2,"51,303","145,657",2,1,1,no,7/31/2013,12/31/2016,TRUE,Active,0,11,,349,10/15/2016,1,0,
254635441,12/1/2016,2500,12/1/2015,2500,0,0,0,0,0,0,0,0,324,yes,,0,Agency/Professional Services,Corporate,Canada,North America,210,"13,741",,1,1,1,no,6/30/2013,12/31/2016,TRUE,Active,0,5,,559,6/17/2016,1,0,
256946346,12/1/2016,1567,12/1/2015,79,0,0,0,0,0,0,0,0,140,yes,,0,Media,Corporate,United States,North America,20,"500,000",,2,1,1,no,7/31/2013,12/31/2016,TRUE,Active,0,3,,,4/1/2016,1,0,
259664352,12/1/2016,2000,12/1/2015,2000,0,0,0,0,0,0,0,0,84,yes,,0,Travel & Entertainment,Corporate,United States,North America,502,"108,574","30,000,000",2,1,1,yes,7/31/2013,12/31/2016,TRUE,Active,0,11,,,5/11/2016,1,0,
261937132,10/1/2015,4000,10/1/2014,4000,0,0,2000000,4,0,18,0,0,0,,,5,Retail,Corporate,United States,North America,63,"812,627","17,400,000",3,1,1,no,8/31/2013,10/31/2015,TRUE,Churned,,5,,311,11/1/2014,1,0,
262892771,12/1/2016,6000,12/1/2015,359,0,0,0,0,0,0,0,0,1332,yes,,0,Retail,Corporate,United States,North America,210,"532,477","175,300,000",3,1,1,yes,8/31/2013,12/31/2016,TRUE,Active,0,34,,171,1/1/2017,1,0,
264678230,12/1/2016,1600,12/1/2015,1600,0,0,0,0,0,0,0,0,0,yes,,0,Media,Corporate,United States,North America,12,779,"11,800,000",1,1,1,no,11/30/2013,12/31/2016,TRUE,Active,0,1,,258,2/11/2016,1,0,
265875006,10/1/2016,4000,10/1/2015,4000,0,0,1000000,4296,0,18898,76,0,27,yes,,108,High Tech,Enterprise,United States,North America,"1,117","193,922","161,863,010",3,1,1,no,8/31/2013,10/31/2016,TRUE,Churned,0,27,,530,11/5/2015,1,0,
269819965,5/1/2016,2250,,,0,0,200000,0,0,0,0,0,0,no,,0,Retail,Corporate,Australia,APAC,150,"994,695","75,000,000",3,1,1,yes,6/30/2015,5/31/2016,TRUE,Churned,0,11,,,6/1/2015,,,
275511722,12/1/2016,2950,12/1/2015,2950,0,0,0,0,0,0,0,0,896,yes,,0,High Tech,Corporate,United States,North America,317,"4,227,335",0,3,1,1,yes,8/31/2013,12/31/2016,TRUE,Active,0,64,,204,1/29/2016,1,0,
275776280,5/1/2016,2000,5/1/2015,79,0,0,250000,250000,0,0,0,0,8,no,,19,High Tech,Corporate,Malaysia,APAC,25,"1,407,116",0,3,1,1,no,8/31/2013,5/31/2016,TRUE,Churned,0,3,,,6/5/2015,1,0,
276006139,12/1/2016,2250,12/1/2015,3000,0,0,0,0,0,0,0,0,84,no,,0,Retail,Corporate,United States,North America,22,"221,021",,2,,1,no,12/31/2013,12/31/2016,TRUE,Active,0,10,,252,12/15/2016,1,-750,
283147288,12/1/2016,3041,12/1/2015,1417,0,0,0,0,0,0,0,0,312,yes,,0,Media,Enterprise,United States,North America,50,"7,172,609","8,000,000",4,1,1,no,3/31/2014,12/31/2016,TRUE,Active,0,5,,,3/28/2016,1,0,
284748925,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,0,0,96,no,,0,Schools & Education,Corporate,United States,North America,"3,124","1,005,127","309,688,000",3,1,1,no,8/31/2013,12/31/2016,TRUE,Active,11,7,,424,12/9/2016,1,0,
287030613,12/1/2016,1500,12/1/2015,1500,0,0,0,0,0,0,0,0,24,yes,,0,Non-Profit,Corporate,Australia,APAC,460,"206,042",,2,1,1,no,8/31/2013,12/31/2016,TRUE,Active,0,3,,972,4/1/2016,1,0,
287221766,12/1/2016,1000,12/1/2015,399,0,0,0,0,0,0,0,0,0,no,,0,Other,Corporate,United States,North America,6,"59,907","2,134,000",2,1,1,no,8/31/2013,12/31/2016,TRUE,Active,1,1,,186,1/11/2017,1,0,
289517090,6/1/2016,1500,6/1/2015,71,0,2,50000,12910,0,100098,3003,0,234,no,,147,Other,Corporate,Canada,North America,120,"139,778",0,2,1,1,no,8/31/2013,6/30/2016,TRUE,Churned,0,16,,,7/20/2015,1,0,
295710691,1/1/2016,1500,1/1/2015,0,0,1,1000000,7862,0,12304,10,0,0,yes,,212,Agency/Professional Services,Corporate,United States,North America,320,"194,708","74,900,000",2,1,1,no,11/30/2013,1/31/2016,TRUE,Churned,0,6,,378,2/6/2015,,,
298181765,8/1/2016,4000,8/1/2015,4000,0,0,600000,7767,0,20382,136,0,0,,,255,High Tech,Corporate,United States,North America,300,"6,100,000","80,073,323",4,1,1,no,9/30/2013,8/31/2016,TRUE,Churned,0,6,,,9/1/2015,1,0,
300327357,12/1/2016,1500,12/1/2015,1500,0,0,0,0,0,0,0,0,0,yes,,0,High Tech,Corporate,United States,North America,150,"54,129","214,000,000",3,1,1,yes,3/31/2014,12/31/2016,TRUE,Active,0,2,,,1/5/2017,1,0,
300527710,12/1/2016,2500,12/1/2015,0,0,0,0,0,0,0,0,0,132,yes,,0,Retail,Corporate,United States,North America,6,"61,256","30,000,000",2,1,1,no,9/30/2013,12/31/2016,TRUE,Active,0,1,,,1/4/2017,,,
303442008,12/1/2016,3000,12/1/2015,3000,0,0,0,0,0,0,0,0,230,yes,,0,Other,Enterprise,United States,North America,"4,000","800,000","2,600,000,000",5,1,1,no,8/31/2013,12/31/2016,TRUE,Active,4,8,,162,11/16/2016,1,0,
307445615,12/1/2016,2850,12/1/2015,2850,0,0,0,0,0,0,0,0,108,yes,,0,Agency/Professional Services,Corporate,New Zealand,APAC,,,,0,1,1,yes,12/31/2013,12/31/2016,TRUE,Active,4,26,,804,9/15/2016,1,0,
308382401,12/1/2016,1500,12/1/2015,1500,0,0,0,0,0,0,0,0,0,yes,,0,Retail,Corporate,United States,North America,200,"92,213","23,660,000",2,1,1,no,8/31/2013,12/31/2016,TRUE,Active,0,3,,386,3/1/2016,1,0,
309246673,12/1/2016,4071,12/1/2015,359,0,0,0,0,0,0,0,0,31,,,0,Telecommunications,Corporate,United States,North America,954,"81,223","352,318,000",3,1,1,no,8/31/2013,12/31/2016,TRUE,Active,0,11,,328,7/1/2016,1,0,
315324296,12/1/2016,3850,12/1/2015,3850,0,0,0,0,0,0,0,0,48,no,,0,Travel & Entertainment,Corporate,United States,North America,350,"168,848","13,000,000",2,1,1,yes,10/31/2013,12/31/2016,TRUE,Active,80,8,,342,9/1/2016,1,0,
315407138,12/1/2016,3000,12/1/2015,3000,0,0,0,0,0,0,0,0,60,no,,0,Non-Profit,Corporate,United States,North America,50,"1,100,000","20,000,000",3,1,1,no,9/30/2013,12/31/2016,TRUE,Active,0,17,,412,9/3/2016,1,0,
315498746,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,0,0,84,,,0,Retail,Corporate,Australia,APAC,"1,000","1,001,249","310,577,480",3,1,1,yes,11/30/2013,12/31/2016,TRUE,Active,0,2,,224,1/6/2017,1,0,
316105029,1/1/2015,1500,1/1/2014,15750,0,0,0,2633265,0,0,0,0,44,,,0,Retail,Enterprise,United States,North America,550,"5,800,000","575,000,000",5,1,1,yes,9/30/2013,1/31/2015,TRUE,Churned,,5,,602,1/3/2015,0,-14250,
323115383,12/1/2016,3120,12/1/2015,3120,0,0,0,0,0,0,0,0,195,yes,,0,Retail,Corporate,United States,North America,35,"72,818",0,2,1,1,no,10/31/2013,12/31/2016,TRUE,Active,0,22,,55,12/4/2016,1,0,
335296230,12/1/2016,2000,12/1/2015,2000,0,0,0,0,0,0,0,0,333,yes,,0,Agency/Professional Services,Corporate,United States,North America,180,"7,252",,1,1,1,no,10/31/2013,12/31/2016,TRUE,Active,0,5,,845,12/2/2016,1,0,
336354687,12/1/2016,4500,12/1/2015,4500,0,0,0,0,0,0,0,0,300,yes,,0,Schools & Education,Corporate,United States,North America,50,"1,100,000","109,844,220",3,1,1,no,11/30/2013,12/31/2016,TRUE,Active,0,7,,378,11/1/2016,1,0,
338465122,11/1/2015,3000,11/1/2014,3000,0,0,250000,3,0,6,0,0,0,,,11,Media,Corporate,United States,North America,22,"250,000","5,432,000.20",2,,1,no,12/31/2013,11/30/2015,TRUE,Churned,445,15,,439,11/1/2015,1,0,
339552423,12/1/2016,4650,12/1/2015,4650,0,0,0,0,0,0,0,0,252,yes,,0,Media,Enterprise,United States,North America,50,"6,571,739","2,000,000",3,1,1,no,1/31/2014,12/31/2016,TRUE,Active,0,13,,777,4/28/2016,1,0,
340862112,4/1/2016,1300,4/1/2015,1300,0,0,1000000,0,0,0,0,0,0,,,0,Travel & Entertainment,Corporate,United States,North America,51,"12,572","7,087,000",1,,1,no,2/28/2014,4/30/2016,TRUE,Churned,0,3,,554,2/1/2015,1,0,
341096791,12/1/2016,1250,12/1/2015,2079,0,0,0,0,0,0,0,0,120,yes,,0,High Tech,Corporate,United States,North America,150,"641,800","10,000,000",2,1,1,no,12/31/2013,12/31/2016,TRUE,Active,12,14,,,6/8/2016,1,-829,
341129808,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,0,0,42,yes,,0,Insurance,Corporate,United States,North America,500,"300,000",0,2,1,1,yes,11/30/2013,12/31/2016,TRUE,Active,0,2,,152,5/1/2016,1,0,
342012067,12/1/2016,1700,12/1/2015,1700,0,0,0,0,0,0,0,0,24,yes,,0,Agency/Professional Services,Enterprise,Australia,APAC,"5,300","1,000,000","2,147,483,647",5,1,1,no,10/31/2013,12/31/2016,TRUE,Active,47,11,,558,10/1/2016,1,0,
346076104,4/1/2016,3051,4/1/2015,399,0,0,200000,6235,1,10196,146,0,0,yes,,189,Schools & Education,Corporate,Australia,APAC,6,"200,000","352,000",2,1,1,yes,11/30/2013,4/30/2016,TRUE,Churned,0,10,,90,6/28/2015,1,0,
347020745,3/1/2016,3285,3/1/2015,3285,0,0,1200000,541,0,1230,3,0,30,no,,136,High Tech,Corporate,United States,North America,367,"111,568","182,644,000",3,1,1,no,10/31/2013,3/31/2016,TRUE,Churned,0,22,,213,1/22/2016,1,0,
350041932,12/1/2016,1050,12/1/2015,1050,0,0,0,0,0,0,0,0,231,yes,,0,Financial Services,Corporate,United States,North America,10,"40,000",,1,1,1,no,9/30/2015,12/31/2016,TRUE,Active,4,7,,13,9/16/2016,1,0,
357000122,12/1/2016,2000,12/1/2015,2000,0,0,0,0,0,0,0,0,180,yes,,0,Agency/Professional Services,Corporate,United States,North America,35,"21,173","7,824,999.80",1,1,1,no,10/31/2013,12/31/2016,TRUE,Active,0,2,,37,10/23/2016,1,0,
381621273,8/1/2016,2710,8/1/2015,3000,0,0,2000000,523475,0,8420862,11951,0,8,yes,,79,Media,Corporate,United States,North America,525,"1,299","67,492,000",2,1,1,no,10/31/2013,8/31/2016,TRUE,Churned,0,30,,356,7/29/2016,1,-290,
381721527,12/1/2016,2500,12/1/2015,2500,0,0,0,0,0,0,0,0,0,yes,,0,Non-Profit,Corporate,United States,North America,20,"3,553,948","6,686,000",3,1,1,no,11/30/2013,12/31/2016,TRUE,Active,0,7,,318,2/5/2016,1,0,
384270155,12/1/2016,1800,12/1/2015,1800,0,0,0,0,0,0,0,0,108,yes,,0,Schools & Education,Corporate,United States,North America,14,"9,388","990,000",1,1,1,no,12/31/2013,12/31/2016,TRUE,Active,0,1,,16,10/1/2016,1,0,
387320028,12/1/2016,2165,12/1/2015,1948,0,0,0,0,0,0,0,0,72,yes,,0,Media,Corporate,United States,North America,800,"4,729,631","60,000,000",3,1,1,no,11/30/2013,12/31/2016,TRUE,Active,0,14,,,6/11/2016,1,0,
392850087,12/1/2016,1250,12/1/2015,399,0,0,0,0,0,0,0,0,187,yes,,0,Other,Corporate,United States,North America,450,"2,354,039",0,3,1,1,no,12/31/2013,12/31/2016,TRUE,Active,60,61,,,1/1/2017,1,0,
401751626,12/1/2016,2858,12/1/2015,2858,0,0,0,0,0,0,0,0,481,yes,,0,Telecommunications,Corporate,United States,North America,180,"798,991",,3,1,1,no,12/31/2013,12/31/2016,TRUE,Active,0,20,,,12/17/2016,1,0,
406520804,12/1/2016,6050,12/1/2015,6050,0,0,0,0,0,0,0,0,336,no,,0,Agency/Professional Services,Enterprise,United States,North America,158,"30,000,000","282,000,000",5,1,1,no,12/31/2013,12/31/2016,TRUE,Active,0,17,,344,11/12/2016,1,0,
435740032,8/1/2016,2226,8/1/2015,4800,0,0,1000000,3,0,12,0,0,0,no,,11,High Tech,Corporate,United States,North America,50,"1,000,000",,3,1,1,no,12/31/2013,8/31/2016,TRUE,Churned,169,1,,276,12/1/2015,0,-2574,
453710180,12/1/2016,5240,12/1/2015,4000,0,0,0,0,0,0,0,0,130,no,,0,Retail,Enterprise,United States,North America,"2,055","1,200,000","110,688,000",3,1,1,no,12/31/2013,12/31/2016,TRUE,Active,18,22,,,3/1/2016,1,0,
461960028,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,0,0,264,no,,0,Non-Profit,Corporate,Canada,North America,690,"151,897","249,458,000",3,1,1,no,12/31/2013,12/31/2016,TRUE,Active,0,8,,543,12/10/2016,1,0,
536702666,12/1/2016,2000,12/1/2015,0,0,0,0,0,0,0,0,0,0,no,,0,Other,Corporate,United States,North America,175,"311,616","37,000,000",2,1,1,no,1/31/2014,12/31/2016,TRUE,Active,0,6,,60,1/1/2016,,,
537950227,12/1/2016,4000,12/1/2015,4000,0,0,0,0,0,0,0,0,264,yes,,0,Agency/Professional Services,Enterprise,United States,North America,"17,000","1,924,149","8,000,000,000",5,1,1,yes,1/31/2014,12/31/2016,TRUE,Active,0,17,,597,1/1/2017,1,0,
539501510,6/1/2016,1000,6/1/2015,1000,0,0,1000000,117359,1,103973,0,0,96,,,115,Retail,Enterprise,United States,North America,"121,000","1,000,000","2,147,483,647",5,1,1,no,3/31/2014,6/30/2016,TRUE,Churned,637,7,,481,3/24/2016,1,0,
540663305,12/1/2015,1200,12/1/2014,1200,0,0,750000,0,0,0,0,0,0,,,0,Retail,Corporate,United States,North America,120,"519,778",0,2,1,1,no,1/31/2014,12/31/2015,TRUE,Churned,414,11,,410,10/2/2015,1,0,
542693211,6/1/2016,2000,6/1/2015,0,0,2,200000,52590,0,119771,1198,0,18,no,,38,Retail,Corporate,United States,North America,50,"190,000",0,2,1,1,no,3/31/2014,6/30/2016,TRUE,Churned,0,10,,,7/29/2015,,,
543470256,12/1/2016,2824,12/1/2015,2824,0,0,0,0,0,0,0,0,216,yes,,0,Insurance,Enterprise,United States,North America,"2,441","86,185","10,605,000",2,1,1,yes,12/31/2013,12/31/2016,TRUE,Active,0,12,,231,1/15/2017,1,0,
548200593,12/1/2016,1950,12/1/2015,1950,0,0,0,0,0,0,0,0,0,no,,0,Agency/Professional Services,Corporate,United States,North America,2,"967,988",0,3,1,1,no,5/31/2014,12/31/2016,TRUE,Active,407,4,,126,2/9/2016,1,0,
549362145,12/1/2016,2500,12/1/2015,2500,0,0,0,0,0,0,0,0,0,no,,0,Media,Corporate,United States,North America,28,"1,554,598","3,300,000",3,1,1,no,2/28/2014,12/31/2016,TRUE,Active,173,9,,,3/30/2016,1,0,
549871026,12/1/2016,2824,12/1/2015,2824,0,0,0,0,0,0,0,0,48,yes,,0,Media,Corporate,United States,North America,217,"3,439,302",0,3,1,1,no,12/31/2013,12/31/2016,TRUE,Active,18,2,,241,9/1/2016,1,0,
