customer_id,for_month,mrr,last_yr,last_mrr,sig_exp_90,partner_flag,logins,running_experiment_days,utilization,churn_dollars,churned
A1159,12/1/2016,1000,12/1/2015,1000,0,0,26,0,0,0,1
A1160,12/1/2016,1000,,0,1,0,48,0,0,,1
A1161,12/1/2016,1600,12/1/2015,2000,0,0,0,0,0,-400,1
A1162,12/1/2016,1380,,0,0,0,0,0,0,,1
A1163,12/1/2016,4799,12/1/2015,4540,0,0,180,0,0,0,1
A1164,12/1/2015,6229,,0,1,0,0,0,0,,0
A1165,10/1/2016,2000,,0,0,0,18,30,151,,0
A1166,12/1/2016,3636,12/1/2015,2863,1,1,312,0,0,0,1
A1167,12/1/2016,2190,12/1/2015,79,0,0,96,0,0,0,1
A1168,7/1/2015,2500,,0,0,0,0,0,0,,0
A1169,12/1/2016,5500,12/1/2015,5500,1,0,336,0,0,0,1
A1170,4/1/2016,1850,4/1/2015,71,1,0,64,439,0,0,0
A1171,12/1/2016,2500,12/1/2015,0,1,1,72,0,0,,1
A1172,12/1/2016,2824,12/1/2015,2824,1,1,1224,0,0,0,1
A1173,12/1/2016,3574,12/1/2015,3565,1,1,0,0,0,0,1
A1174,12/1/2016,5949,12/1/2015,5301,1,1,255,0,0,0,1
A1175,12/1/2016,2086,12/1/2015,2917,1,0,13,0,0,-831,1
A1176,4/1/2016,3824,,0,0,0,96,0,0,,0
A1177,12/1/2016,5000,12/1/2015,5000,1,0,240,0,0,0,1
A1178,12/1/2016,3356,12/1/2015,3266,1,0,396,0,0,0,1
A1179,12/1/2016,1671,12/1/2015,1671,1,1,55,0,0,0,1
A1180,11/1/2015,1560,,0,0,0,0,125,119852,,0
A1181,12/1/2016,4500,12/1/2015,4500,1,0,24,0,0,0,1
A1182,12/1/2016,3092,12/1/2015,2500,1,1,120,0,0,0,1
A1183,12/1/2016,1000,12/1/2015,1000,1,0,0,0,0,0,1
A1184,4/1/2016,1500,,0,0,0,2,32,0,,0
A1185,12/1/2016,5400,12/1/2015,5400,1,0,270,0,0,0,1
A1186,12/1/2016,3000,12/1/2015,3000,1,0,60,0,0,0,1
A1187,12/1/2016,5088,12/1/2015,5218,0,1,130,0,0,-130,1
A1188,11/1/2015,4000,,0,0,0,0,0,0,,0
A1189,10/1/2015,2824,,0,0,1,5,103,421,,0
A1190,12/1/2016,2000,12/1/2015,2000,1,1,143,0,0,0,1
A1191,10/1/2016,3000,10/1/2015,3000,0,1,0,1,1,0,0
A1192,12/1/2016,6000,12/1/2015,6000,1,0,117,0,0,0,1
A1193,12/1/2016,4987,12/1/2015,4957,1,1,330,0,0,0,1
A1194,12/1/2016,3333,12/1/2015,6250,1,0,252,0,0,-2917,1
A1195,12/1/2016,1628,,0,1,0,276,0,0,,1
A1196,12/1/2016,40,12/1/2015,3800,0,0,0,0,0,-3760,1
A1197,12/1/2016,10000,12/1/2015,10000,0,0,0,0,0,0,1
A1198,12/1/2016,1871,,0,1,0,42,0,0,,1
A1199,12/1/2016,1896,12/1/2015,3000,1,0,110,0,0,-1104,1
A1200,11/1/2016,2850,11/1/2015,2850,0,0,10,1206,468,0,1
A1201,12/1/2016,2000,12/1/2015,2000,1,0,60,0,0,0,1
A1202,12/1/2016,5599,12/1/2015,6544,1,0,396,0,0,-945,1
A1203,12/1/2016,999,12/1/2015,1036,0,0,216,0,0,-37,1
A1204,12/1/2016,2310,12/1/2015,1982,1,0,1296,0,0,0,1
A1205,12/1/2015,4000,,0,1,0,0,0,0,,0
A1206,12/1/2016,3302,12/1/2015,3258,1,1,456,0,0,0,1
A1207,12/1/2016,7217,12/1/2015,7201,1,0,22,0,0,0,1
A1208,12/1/2015,2337,,0,1,1,0,746,49573,,0
A1209,5/1/2016,2100,5/1/2015,2100,1,0,0,26,0,0,0
A1210,11/1/2016,3000,11/1/2015,3000,0,0,60,69,42316,0,1
A1211,12/1/2016,4318,12/1/2015,4436,1,0,1056,0,0,-118,1
A1212,12/1/2016,3800,12/1/2015,3000,1,0,308,0,0,0,1
A1213,12/1/2016,2492,12/1/2015,2627,0,0,0,0,0,-135,1
A1214,2/1/2016,1100,,0,1,0,8,50,97086,,0
A1215,12/1/2016,3721,12/1/2015,2333,1,0,336,0,0,0,1
A1216,12/1/2016,2623,12/1/2015,2630,1,0,240,0,0,-7,1
A1217,11/1/2016,2610,11/1/2015,2610,1,0,130,429,111753,0,1
A1218,12/1/2016,1102,,0,0,0,65,0,0,,1
A1219,3/1/2016,1120,,0,0,0,0,0,0,,0
A1220,11/1/2016,1250,,0,1,0,48,123,56288,,1
A1221,11/1/2015,3500,,0,0,0,0,2,1,,0
A1222,12/1/2016,4187,12/1/2015,4123,1,0,600,0,0,0,1
A1223,12/1/2016,3175,12/1/2015,3281,1,0,0,0,0,-106,1
A1224,2/1/2016,6757,,0,1,1,120,246,1607542,,0
A1225,12/1/2016,2590,12/1/2015,2726,0,0,96,0,0,-136,1
A1226,8/1/2016,2128,,0,0,0,3,0,0,,0
A1227,12/1/2016,7650,12/1/2015,7650,1,0,336,0,0,0,1
A1228,12/1/2016,2950,12/1/2015,2950,1,0,336,0,0,0,1
A1229,1/1/2016,1500,,0,1,1,0,109,50346,,0
A1230,12/1/2016,2736,12/1/2015,2736,0,0,48,0,0,0,1
A1231,12/1/2016,3000,12/1/2015,3000,1,0,132,0,0,0,1
A1232,12/1/2016,2000,12/1/2015,2000,0,0,0,0,0,0,1
A1233,5/1/2016,1250,,0,1,1,12,141,117993,,0
A1234,12/1/2016,1900,12/1/2015,2092,1,0,24,0,0,-192,1
A1235,12/1/2016,7000,12/1/2015,7000,0,0,0,0,0,0,1
A1236,12/1/2016,1000,12/1/2015,1000,0,0,242,0,0,0,1
A1237,12/1/2016,2600,12/1/2015,1500,1,0,384,0,0,0,1
A1238,12/1/2016,4200,12/1/2015,2000,1,0,504,0,0,0,1
A1239,12/1/2016,1380,12/1/2015,1380,0,0,0,0,0,0,1
A1240,12/1/2016,3134,12/1/2015,3278,1,0,384,0,0,-144,1
A1241,12/1/2016,23541,12/1/2015,7333,1,1,0,0,0,0,1
A1242,12/1/2016,1600,12/1/2015,1600,0,0,44,0,0,0,1
A1243,12/1/2016,20946,12/1/2015,6977,1,0,1026,0,0,0,1
A1244,1/1/2016,3401,,0,1,0,0,279,34661,,0
A1245,12/1/2016,4000,12/1/2015,4000,0,0,0,0,0,0,1
A1246,12/1/2016,3270,12/1/2015,3552,0,0,0,0,0,-282,1
A1247,11/1/2016,1115,11/1/2015,1101,1,0,55,143,378088,0,1
A1248,12/1/2016,3249,12/1/2015,3369,1,0,208,0,0,-120,1
A1249,12/1/2015,2571,,0,1,0,0,372,358072,,0
A1250,12/1/2016,4170,12/1/2015,4170,0,0,0,0,0,0,1
A1251,12/1/2016,3449,12/1/2015,3605,1,0,16,0,0,-156,1
A1252,4/1/2016,5000,4/1/2015,5000,0,0,8,104,128598,0,0
A1253,12/1/2016,1125,12/1/2015,800,1,1,77,0,0,0,1
A1254,12/1/2016,1200,12/1/2015,1200,0,1,60,0,0,0,1
A1255,12/1/2016,2861,12/1/2015,2860,0,0,0,0,0,0,1
A1256,12/1/2016,4272,12/1/2015,4581,1,0,72,0,0,-309,1
A1257,12/1/2016,4035,12/1/2015,1785,1,1,192,0,0,0,1
A1258,6/1/2016,1418,,0,1,0,40,99,15490,,0
A1259,12/1/2016,7639,12/1/2015,0,1,0,80,0,0,,1
A1260,12/1/2016,2246,12/1/2015,2710,1,0,88,0,0,-464,1
A1261,3/1/2016,1096,,0,0,1,0,1,1,,0
A1262,12/1/2016,1472,,0,0,0,0,0,0,,1
A1263,12/1/2015,1900,,0,0,0,0,4,2,,0
A1264,12/1/2016,4200,12/1/2015,2000,1,0,247,0,0,0,1
A1265,12/1/2016,2250,,0,1,0,18,0,0,,1
A1266,1/1/2016,2500,,0,0,0,0,0,0,,0
A1267,12/1/2016,3801,12/1/2015,3227,1,0,368,0,0,0,1
A1268,12/1/2016,1250,12/1/2015,1250,1,0,52,0,0,0,1
A1269,2/1/2016,5104,2/1/2015,5104,1,0,108,624,2819301,0,0
A1270,12/1/2015,4500,,0,0,0,0,0,0,,0
A1271,12/1/2016,1000,,0,0,0,228,0,0,,1
A1272,12/1/2016,3837,12/1/2015,3837,1,0,165,0,0,0,1
A1273,12/1/2016,1114,12/1/2015,1114,0,0,0,0,0,0,1
A1274,12/1/2016,1300,12/1/2015,800,1,0,120,0,0,0,1
A1275,12/1/2016,4166,12/1/2015,4166,1,1,0,0,0,0,1
A1276,12/1/2016,25000,12/1/2015,16254,1,0,138,0,0,0,1
A1277,4/1/2016,1500,4/1/2015,1500,0,1,0,0,0,0,0
A1278,12/1/2016,6796,12/1/2015,4012,0,0,384,0,0,0,1
A1279,12/1/2016,4627,12/1/2015,3138,1,0,182,0,0,0,1
A1280,1/1/2016,1500,,0,0,0,0,33,83,,0
A1281,1/1/2016,5222,1/1/2015,5222,1,0,0,4,5,0,0
A1282,12/1/2016,3025,12/1/2015,3019,1,0,22,0,0,0,1
A1283,11/1/2016,1863,11/1/2015,1863,1,0,238,263,276938,0,1
A1284,12/1/2016,5700,12/1/2015,5000,1,0,30,0,0,0,1
A1285,12/1/2016,4000,12/1/2015,4000,0,0,0,0,0,0,1
A1286,12/1/2016,8059,12/1/2015,6447,1,1,90,0,0,0,1
A1287,12/1/2016,2140,12/1/2015,2140,0,0,22,0,0,0,1
A1288,9/1/2016,1750,,0,1,1,252,462,78427,,0
A1289,12/1/2016,2900,,0,0,0,22,0,0,,1
A1290,12/1/2016,2000,12/1/2015,1500,0,0,33,0,0,0,1
A1291,12/1/2016,3000,12/1/2015,3000,1,0,252,0,0,0,1
A1292,12/1/2016,1114,12/1/2015,1114,0,0,0,0,0,0,1
A1293,12/1/2016,3750,12/1/2015,3750,0,0,165,0,0,0,1
A1294,4/1/2016,3455,,0,1,0,216,242,77072,,0
A1295,12/1/2016,5542,12/1/2015,4293,1,0,168,0,0,0,1
A1296,4/1/2016,1500,4/1/2015,1500,1,0,0,11,0,0,0
A1297,12/1/2016,1500,12/1/2015,1500,1,0,276,0,0,0,1
A1298,7/1/2016,1000,,0,0,0,0,2,1,,0
A1299,2/1/2016,1300,,0,1,0,1,0,0,,0
A1300,12/1/2016,1562,,0,1,0,60,0,0,,1
A1301,2/1/2016,1500,,0,1,0,6,261,82656,,0
A1302,12/1/2016,7063,12/1/2015,7089,1,0,276,0,0,-26,1
A1303,12/1/2016,1000,12/1/2015,1000,0,0,72,0,0,0,1
A1304,12/1/2016,3237,12/1/2015,3846,1,0,36,0,0,-609,1
A1305,12/1/2016,3843,12/1/2015,3741,1,1,48,0,0,0,1
A1306,12/1/2016,1500,12/1/2015,1500,1,1,60,0,0,0,1
A1307,12/1/2016,5391,12/1/2015,2700,1,0,300,0,0,0,1
A1308,12/1/2016,1250,,0,1,0,60,0,0,,1
A1309,12/1/2016,1975,12/1/2015,2000,1,0,99,0,0,-25,1
A1310,12/1/2016,1000,12/1/2015,1000,1,0,0,0,0,0,1
A1311,4/1/2016,2000,,0,0,0,0,11,4125,,0
A1312,1/1/2016,3150,,0,0,0,0,0,0,,0
A1313,12/1/2016,3582,12/1/2015,3670,1,0,36,0,0,-88,1
A1314,12/1/2016,3344,12/1/2015,2310,1,0,144,0,0,0,1
A1315,12/1/2016,1500,,0,1,0,132,0,0,,1
A1316,10/1/2016,3974,10/1/2015,3451,1,0,80,269,657684,0,0
A1317,12/1/2016,3000,12/1/2015,3000,0,0,12,0,0,0,1
A1318,12/1/2016,3000,12/1/2015,3000,1,0,24,0,0,0,1
A1319,9/1/2015,3487,,0,0,0,0,597,257795,,0
A1320,4/1/2016,2671,,0,0,0,0,0,0,,0
A1321,12/1/2016,1583,12/1/2015,7856,0,0,76,0,0,-6273,1
A1322,12/1/2016,2264,12/1/2015,2724,1,0,216,0,0,-460,1
A1323,12/1/2016,2691,12/1/2015,2676,0,0,96,0,0,0,1
A1324,12/1/2016,1250,12/1/2015,1250,0,0,0,0,0,0,1
A1325,2/1/2016,1500,,0,1,0,4,23,181561,,0
A1326,12/1/2016,11500,12/1/2015,5400,1,0,1650,0,0,0,1
A1327,12/1/2016,1500,12/1/2015,1500,1,1,308,0,0,0,1
A1328,12/1/2016,2000,12/1/2015,1500,1,1,770,0,0,0,1
A1329,12/1/2016,1499,,0,1,0,384,0,0,,1
A1330,9/1/2016,1500,9/1/2015,1500,0,0,30,61,3046,0,0
A1331,12/1/2016,5000,12/1/2015,5000,1,1,216,0,0,0,1
A1332,8/1/2016,2083,8/1/2015,2083,1,0,36,34,4766,0,0
A1333,6/1/2016,3600,6/1/2015,3600,0,1,0,0,0,0,0
A1334,10/1/2016,2167,10/1/2015,2155,0,1,40,154,81538,0,0
A1335,12/1/2016,3650,12/1/2015,3650,1,0,600,0,0,0,1
A1336,12/1/2016,8000,12/1/2015,6533,1,0,144,0,0,0,1
A1337,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,1
A1338,12/1/2016,3082,12/1/2015,3082,1,1,168,0,0,0,1
A1339,12/1/2016,3300,12/1/2015,4950,0,0,0,0,0,-1650,1
A1340,7/1/2016,1000,,0,0,0,12,6,3,,0
A1341,12/1/2016,1310,12/1/2015,1307,1,0,120,0,0,0,1
A1342,12/1/2016,1874,12/1/2015,2209,0,0,78,0,0,-335,1
A1343,12/1/2016,4901,12/1/2015,4901,1,0,192,0,0,0,1
A1344,12/1/2016,1155,,0,1,0,72,0,0,,1
A1345,12/1/2016,4400,12/1/2015,4000,1,0,198,0,0,0,1
A1346,12/1/2016,1352,12/1/2015,1352,0,0,0,0,0,0,1
A1347,12/1/2016,2500,12/1/2015,2500,1,1,12,0,0,0,1
A1348,12/1/2016,3093,12/1/2015,848,0,0,0,0,0,0,1
A1349,12/1/2016,1550,,0,0,0,216,0,0,,1
A1350,12/1/2016,3000,12/1/2015,3000,0,0,72,0,0,0,1
A1351,12/1/2016,9850,12/1/2015,7125,1,1,715,0,0,0,1
A1352,12/1/2016,5000,12/1/2015,5000,0,0,30,0,0,0,1
A1353,12/1/2016,18667,12/1/2015,18667,1,0,273,0,0,0,1
A1354,3/1/2016,2000,3/1/2015,2000,0,0,0,0,0,0,0
A1355,5/1/2016,1000,5/1/2015,1000,0,0,0,30,3583,0,0
A1356,1/1/2016,2500,,0,1,1,0,97,21198,,0
A1357,12/1/2016,1500,12/1/2015,1500,1,0,576,0,0,0,1
A1358,12/1/2016,2250,12/1/2015,2250,1,1,11,0,0,0,1
A1359,12/1/2016,3750,12/1/2015,3750,1,0,75,0,0,0,1
A1360,12/1/2016,4627,12/1/2015,4627,1,0,230,0,0,0,1
A1361,12/1/2016,4012,12/1/2015,3563,1,0,629,0,0,0,1
A1362,12/1/2016,2123,,0,0,0,0,0,0,,1
A1363,4/1/2016,1000,4/1/2015,1000,0,0,0,0,0,0,0
A1364,12/1/2016,2298,12/1/2015,2380,1,1,96,0,0,-82,1
A1365,12/1/2016,6368,12/1/2015,6356,1,1,352,0,0,0,1
A1366,12/1/2016,4417,12/1/2015,4417,1,0,126,0,0,0,1
A1367,7/1/2015,2918,,0,0,0,0,110,5286,,0
A1368,12/1/2016,1000,12/1/2015,1000,0,1,11,0,0,0,1
A1369,12/1/2016,3000,12/1/2015,3000,1,0,216,0,0,0,1
A1370,12/1/2016,1000,,0,0,0,65,0,0,,1
A1371,12/1/2016,4000,12/1/2015,4000,1,0,36,0,0,0,1
A1372,12/1/2016,5400,,0,0,1,54,0,0,,1
A1373,12/1/2016,1733,12/1/2015,1823,1,0,242,0,0,-90,1
A1374,12/1/2016,4363,,0,1,0,192,0,0,,1
A1375,3/1/2016,1500,3/1/2015,1500,0,0,0,0,0,0,0
A1376,2/1/2016,3000,,0,1,1,0,109,1209,,0
A1377,2/1/2016,3178,,0,0,0,0,0,0,,0
A1378,12/1/2016,7000,12/1/2015,4350,1,0,22,0,0,0,1
A1379,12/1/2016,3140,,0,1,1,423,0,0,,1
A1380,10/1/2016,1891,10/1/2015,1891,0,0,0,6,6,0,0
A1381,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,1
A1382,4/1/2016,3735,4/1/2015,3735,0,1,84,146,35843,0,0
A1383,12/1/2016,2000,12/1/2015,1500,1,1,308,0,0,0,1
A1384,12/1/2016,1500,12/1/2015,1500,1,1,0,0,0,0,1
A1385,12/1/2016,1575,12/1/2015,1575,0,0,0,0,0,0,1
A1386,5/1/2016,3722,,0,1,0,12,20,12,,0
A1387,12/1/2016,2281,,0,1,0,48,0,0,,1
A1388,12/1/2016,2000,12/1/2015,2000,0,1,154,0,0,0,1
A1389,12/1/2016,4184,12/1/2015,4576,0,0,0,0,0,-392,1
A1390,12/1/2016,1750,12/1/2015,4176,1,1,400,0,0,-2426,1
A1391,12/1/2016,2750,12/1/2015,2853,1,1,1320,0,0,-103,1
A1392,3/1/2016,2362,,0,0,1,0,179,117686,,0
A1393,12/1/2016,2653,12/1/2015,2648,1,0,407,0,0,0,1
A1394,12/1/2016,2559,12/1/2015,2633,0,0,0,0,0,-74,1
A1395,6/1/2016,1667,6/1/2015,1667,0,0,0,0,0,0,0
A1396,12/1/2016,1000,,0,0,0,0,0,0,,1
A1397,10/1/2016,990,10/1/2015,1800,0,0,0,129,199,-810,0
A1398,12/1/2016,5000,12/1/2015,5455,1,1,220,0,0,-455,1
A1399,12/1/2016,2531,12/1/2015,2531,0,0,144,0,0,0,1
A1400,11/1/2016,6615,,0,1,0,284,268,665671,,1
A1401,12/1/2016,3381,12/1/2015,3182,1,1,204,0,0,0,1
A1402,12/1/2016,7639,12/1/2015,22917,1,0,198,0,0,-15278,1
A1403,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,1
A1404,12/1/2016,2691,12/1/2015,2275,0,0,45,0,0,0,1
A1405,12/1/2016,2080,,0,0,1,33,0,0,,1
A1406,6/1/2016,6041,,0,1,1,0,7,5,,0
A1407,12/1/2016,1500,12/1/2015,1500,1,0,143,0,0,0,1
A1408,12/1/2016,1044,12/1/2015,2450,1,1,210,0,0,-1406,1
A1409,12/1/2016,2647,12/1/2015,2670,1,0,72,0,0,-23,1
A1410,3/1/2016,2000,,0,0,0,7,20,4,,0
A1411,12/1/2016,1618,,0,1,0,180,0,0,,1
A1412,12/1/2016,1000,12/1/2015,1000,1,0,0,0,0,0,1
A1413,12/1/2016,1668,12/1/2015,1728,0,1,24,0,0,-60,1
A1414,2/1/2016,3000,,0,1,0,0,7,3,,0
A1415,6/1/2016,3020,,0,0,0,0,0,0,,0
A1416,12/1/2016,2750,12/1/2015,2750,1,1,814,0,0,0,1
A1417,12/1/2016,2611,12/1/2015,3054,1,1,120,0,0,-443,1
A1418,12/1/2016,8335,12/1/2015,8160,1,1,468,0,0,0,1
A1419,12/1/2016,3875,12/1/2015,4657,1,0,132,0,0,-782,1
A1420,12/1/2016,4500,12/1/2015,4500,1,1,24,0,0,0,1
A1421,12/1/2016,500,12/1/2015,2000,1,1,24,0,0,-1500,1
A1422,5/1/2015,2320,,0,0,0,0,89,161108,,0
A1423,12/1/2016,2750,12/1/2015,2750,1,1,48,0,0,0,1
A1424,6/1/2016,2250,,0,1,0,65,111,171579,,0
A1425,12/1/2016,3333,12/1/2015,3333,0,0,0,0,0,0,1
A1426,3/1/2016,2792,,0,1,0,0,365,3056,,0
A1427,12/1/2016,2074,,0,1,0,70,0,0,,1
A1428,12/1/2016,3375,12/1/2015,3375,1,0,90,0,0,0,1
A1429,12/1/2016,2333,12/1/2015,2333,1,1,168,0,0,0,1
A1430,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,1
A1431,5/1/2016,1200,,0,0,0,0,0,0,,0
A1432,12/1/2016,8153,,0,0,0,0,0,0,,1
A1433,4/1/2016,1000,4/1/2015,1000,0,0,8,0,0,0,0
A1434,3/1/2016,3083,,0,0,0,9,85,28242,,0
A1435,3/1/2016,5000,,0,0,1,0,11,5,,0
A1436,8/1/2016,1064,8/1/2015,1081,1,0,0,23,1,-17,0
A1437,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,1
A1438,12/1/2016,2300,12/1/2015,2000,1,0,120,0,0,0,1
A1439,12/1/2016,1000,12/1/2015,1000,0,0,154,0,0,0,1
A1440,12/1/2016,1250,12/1/2015,1250,1,1,275,0,0,0,1
A1441,12/1/2016,3050,12/1/2015,3050,0,0,0,0,0,0,1
A1442,12/1/2016,2657,,0,1,0,156,0,0,,1
A1443,12/1/2016,3238,,0,1,0,324,0,0,,1
A1444,12/1/2016,3250,12/1/2015,3250,0,1,0,0,0,0,1
A1445,7/1/2016,2000,7/1/2015,2000,0,0,0,0,0,0,0
A1446,3/1/2016,3333,,0,0,0,14,15,9,,0
A1447,12/1/2016,5009,12/1/2015,3294,1,0,624,0,0,0,1
A1448,12/1/2016,1788,12/1/2015,1788,1,1,0,0,0,0,1
A1449,12/1/2016,4112,12/1/2015,3170,1,0,216,0,0,0,1
A1450,12/1/2016,1500,12/1/2015,1500,0,1,0,0,0,0,1
A1451,12/1/2016,4404,12/1/2015,3821,1,1,200,0,0,0,1
A1452,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,1
A1453,12/1/2016,3549,12/1/2015,3629,0,1,154,0,0,-80,1
A1454,12/1/2016,2302,,0,0,0,348,0,0,,1
A1455,6/1/2016,3500,6/1/2015,3500,0,0,0,0,0,0,0
A1456,8/1/2016,3642,8/1/2015,3642,1,0,0,1,1,0,0
A1457,12/1/2016,1000,12/1/2015,1000,0,1,0,0,0,0,1
A1458,8/1/2016,1050,,0,0,0,0,219,36868,,0
A1459,12/1/2016,3285,12/1/2015,3441,0,0,0,0,0,-156,1
A1460,12/1/2016,1500,12/1/2015,1500,1,0,72,0,0,0,1
A1461,12/1/2016,2597,,0,1,1,36,0,0,,1
A1462,12/1/2016,1950,12/1/2015,1950,0,1,0,0,0,0,1
A1463,12/1/2016,2000,,0,1,0,36,0,0,,1
A1464,12/1/2016,5000,12/1/2015,4000,0,0,444,0,0,0,1
A1465,3/1/2016,3469,,0,1,1,1,13,8,,0
A1466,5/1/2016,1000,5/1/2015,1000,0,0,0,64,349,0,0
A1467,5/1/2016,2000,5/1/2015,2000,0,0,0,0,0,0,0
A1468,5/1/2016,1600,5/1/2015,1600,0,1,0,0,0,0,0
A1469,11/1/2016,8750,11/1/2015,4000,1,0,90,926,2816,0,1
A1470,3/1/2016,5000,,0,1,0,8,211,3761,,0
A1471,12/1/2016,6500,12/1/2015,6500,1,0,180,0,0,0,1
A1472,5/1/2016,2000,5/1/2015,2000,0,1,0,0,0,0,0
A1473,12/1/2016,2681,12/1/2015,2670,1,1,144,0,0,0,1
A1474,12/1/2016,2907,12/1/2015,2907,0,0,22,0,0,0,1
A1475,5/1/2016,2500,,0,0,0,0,0,0,,0
A1476,4/1/2016,5000,4/1/2015,5000,1,0,0,69,0,0,0
A1477,12/1/2016,2879,12/1/2015,2406,1,0,340,0,0,0,1
A1478,12/1/2016,2525,12/1/2015,2550,0,1,60,0,0,-25,1
A1479,12/1/2016,1800,12/1/2015,1800,1,0,52,0,0,0,1
A1480,12/1/2016,5605,12/1/2015,5296,0,0,0,0,0,0,1
A1481,12/1/2016,2722,12/1/2015,2530,1,0,360,0,0,0,1
A1482,12/1/2016,4520,12/1/2015,4520,0,0,0,0,0,0,1
A1483,12/1/2016,6575,12/1/2015,2200,0,1,360,0,0,0,1
A1484,12/1/2016,7167,12/1/2015,3000,1,1,1560,0,0,0,1
A1485,12/1/2016,3000,12/1/2015,3000,1,0,84,0,0,0,1
A1486,12/1/2016,1697,,0,1,0,22,0,0,,1
A1487,12/1/2016,3500,12/1/2015,3500,1,1,156,0,0,0,1
A1488,3/1/2016,1500,,0,0,1,0,0,0,,0
A1489,12/1/2016,1721,,0,1,1,91,0,0,,1
A1490,12/1/2016,5296,12/1/2015,4248,0,1,625,0,0,0,1
A1491,12/1/2016,2431,12/1/2015,2359,0,0,0,0,0,0,1
A1492,12/1/2016,2142,,0,1,0,121,0,0,,1
A1493,8/1/2016,5690,8/1/2015,5690,0,0,0,10,6,0,0
A1494,6/1/2016,4162,6/1/2015,4122,1,0,0,0,0,0,0
A1495,12/1/2016,6175,12/1/2015,5125,0,1,264,0,0,0,1
A1496,12/1/2016,1540,12/1/2015,1581,1,1,195,0,0,-41,1
A1497,11/1/2016,1140,11/1/2015,1140,0,0,0,31,518,0,1
A1498,12/1/2016,1875,12/1/2015,1500,1,0,360,0,0,0,1
A1499,6/1/2016,2597,,0,1,0,5,134,29642,,0
A1500,5/1/2016,2350,,0,0,0,45,66,0,,0
A1501,12/1/2016,1816,,0,1,1,384,0,0,,1
A1502,4/1/2016,1100,,0,1,0,34,76,63904,,0
A1503,12/1/2016,2082,,0,0,1,12,0,0,,1
A1504,5/1/2016,2806,,0,1,1,0,530,175170,,0
A1505,12/1/2016,1250,12/1/2015,1608,1,1,28,0,0,-358,1
A1506,12/1/2016,3560,,0,0,0,108,0,0,,1
A1507,12/1/2016,2200,12/1/2015,8000,1,0,275,0,0,-5800,1
A1508,12/1/2016,4500,12/1/2015,4500,1,0,72,0,0,0,1
A1509,12/1/2016,936,12/1/2015,1119,1,0,15,0,0,-183,1
A1510,12/1/2016,12933,12/1/2015,10800,0,1,0,0,0,0,1
A1511,6/1/2016,2137,,0,0,0,0,0,0,,0
A1512,12/1/2016,1325,,0,1,0,48,0,0,,1
A1513,12/1/2016,1000,12/1/2015,1000,0,0,120,0,0,0,1
A1514,6/1/2016,2500,,0,0,0,0,0,0,,0
A1515,12/1/2016,2000,12/1/2015,2000,0,0,0,0,0,0,1
A1516,12/1/2016,3725,12/1/2015,2696,1,0,192,0,0,0,1
A1517,4/1/2016,4750,,0,0,0,0,0,0,,0
A1518,8/1/2016,1250,8/1/2015,1250,0,1,24,30,0,0,0
A1519,12/1/2016,2635,,0,1,1,121,0,0,,1
A1520,12/1/2016,1650,12/1/2015,1651,1,0,108,0,0,-1,1
A1521,5/1/2016,5561,5/1/2015,5561,1,1,42,162,299135,0,0
A1522,6/1/2016,1250,,0,1,1,40,40,5,,0
A1523,12/1/2016,2400,12/1/2015,2400,1,0,48,0,0,0,1
A1524,12/1/2016,2800,12/1/2015,2800,1,0,378,0,0,0,1
A1525,12/1/2016,1877,12/1/2015,1000,1,1,84,0,0,0,1
A1526,10/1/2016,3348,,0,0,0,0,52,25,,0
A1527,12/1/2016,2759,12/1/2015,3222,1,0,140,0,0,-463,1
A1528,12/1/2016,5726,12/1/2015,2892,1,0,90,0,0,0,1
A1529,12/1/2016,1800,,0,1,0,0,0,0,,1
A1530,12/1/2016,6900,12/1/2015,6900,1,0,33,0,0,0,1
A1531,10/1/2016,1000,10/1/2015,1000,1,0,12,8,1,0,0
A1532,12/1/2016,1000,,0,1,0,72,0,0,,1
A1533,12/1/2016,3650,,0,1,0,30,0,0,,1
A1534,12/1/2016,4000,12/1/2015,4000,1,0,360,0,0,0,1
A1535,10/1/2016,6028,,0,0,0,0,12,9,,0
A1536,12/1/2016,2000,12/1/2015,2000,1,0,144,0,0,0,1
A1537,12/1/2016,3666,,0,1,0,128,0,0,,1
A1538,12/1/2016,1110,12/1/2015,1112,1,0,135,0,0,-2,1
A1539,12/1/2016,1000,12/1/2015,1000,0,1,0,0,0,0,1
A1540,12/1/2016,4167,,0,1,1,252,0,0,,1
A1541,12/1/2016,2271,12/1/2015,2281,1,0,216,0,0,-10,1
A1542,12/1/2016,1000,12/1/2015,1000,0,0,36,0,0,0,1
A1543,12/1/2016,1700,12/1/2015,1000,1,1,78,0,0,0,1
A1544,12/1/2016,7500,12/1/2015,6042,1,0,270,0,0,0,1
A1545,12/1/2016,2248,12/1/2015,2250,0,0,108,0,0,-2,1
A1546,12/1/2016,3656,,0,1,0,240,0,0,,1
