user_id,referrer_type,days_since_purch
9258452,flash_sale,31
5342476,obsessions,57
989804,flash_sale,89
8657530,search,81
9441308,search,1
1540490,search,67
5898864,search,53
7850490,obsessions,73
6376596,obsessions,100
4576558,obsessions,77
6950730,feeds,24
7816222,obsessions,76
3522098,search,101
5862842,saved_search,66
6857432,obsessions,46
5590634,flash_sale,25
1939578,saved_search,39
5168846,ymal,27
6207536,flash_sale,59
6921248,flash_sale,75
6854560,obsessions,20
6757312,search,94
8978278,search,98
7781796,search,45
2069092,saved_search,24
9285396,deeplink,31
8554508,saved_search,83
7915918,Misc,37
9068520,obsessions,52
1360860,saved_search,73
7953524,obsessions,21
8815818,flash_sale,9
9355476,flash_sale,17
8519612,obsessions,22
1120270,obsessions,39
3835832,shop_browse_categories,3
4361230,flash_sale,47
9093674,search,70
8239166,flash_sale,95
2005844,obsessions,32
8978938,obsessions,99
6048856,saved_search,81
8806788,search,80
7966336,obsessions,43
9057108,ymal,80
7126390,search,73
6186682,obsessions,57
8224984,search,88
6146656,search,48
61642,saved_search,21
1663574,Misc,53
9307160,shop_browse_categories,10
6979960,flash_sale,77
4366440,saved_search,58
2497392,flash_sale,60
7917336,search,85
7882178,obsessions,71
1493180,flash_sale,13
8729776,obsessions,1
1828196,obsessions,79
7565272,flash_sale,72
9297994,obsessions,8
8295290,obsessions,88
9176480,flash_sale,16
8809642,search,95
6865710,flash_sale,29
2669802,search,66
4450674,saved_search,16
7770484,obsessions,77
7777780,search,79
8565638,carousel,44
9103494,obsessions,66
4464664,obsessions,56
1120270,flash_sale,22
7905408,obsessions,74
7568964,obsessions,82
6640708,search,93
7500306,search,95
6250352,obsessions,2
293384,obsessions,30
4361230,obsessions,35
8962186,obsessions,73
8250752,Misc,27
2631588,flash_sale,16
8239166,obsessions,88
8603536,flash_sale,41
8557800,obsessions,86
5644206,flash_sale,54
4354720,saved_search,15
7366874,search,54
6186682,flash_sale,41
4167974,search,41
7627662,search,90
5640428,search,68
7713624,obsessions,97
795014,search,41
1939490,search,69
9261072,ymal,36
9142580,saved_search,55
9413958,obsessions,6
2345238,obsessions,51
521228,obsessions,23
3046482,search,21
1493180,obsessions,88
7882178,flash_sale,71
7949026,saved_search,62
1348634,obsessions,94
7989150,ymal,82
9238298,search,41
6482050,search,15
6257486,feeds,45
6941380,saved_search,8
25674,browse_search,66
7278340,search,96
8460680,obsessions,72
8644302,saved_search,51
8926560,flash_sale,29
1396532,flash_sale,95
5362888,deeplink,57
1849364,ymal,28
4304082,obsessions,79
7610940,browse_search,87
2183530,obsessions,91
159444,obsessions,7
7388188,feeds,94
8630266,search,36
921902,obsessions,19
9148682,search,36
214960,carousel,17
5658646,browse_search,64
7464342,obsessions,98
5386388,obsessions,100
2467332,obsessions,23
841494,browse_search,70
4534362,obsessions,63
6636582,search,91
8133640,obsessions,51
6082144,Misc,54
6198010,browse_search,44
8210650,Misc,68
3292094,browse_search,24
6376596,flash_sale,91
5723748,obsessions,44
7361618,obsessions,53
7140972,obsessions,3
5046094,search,88
9225732,saved_search,25
5590634,obsessions,97
6939860,obsessions,90
7435658,obsessions,13
4892968,obsessions,101
7201790,Misc,74
1847546,search,74
7467050,obsessions,92
1563556,obsessions,92
1534424,search,5
7539446,search,15
7623212,saved_search,4
6963082,flash_sale,97
5170248,obsessions,46
1177088,flash_sale,44
9354316,obsessions,15
392882,saved_search,56
8593484,flash_sale,35
5583212,obsessions,46
9101544,obsessions,64
9284166,carousel,31
8265582,carousel,49
421962,obsessions,93
7732436,obsessions,40
8250414,obsessions,27
6271470,saved_search,59
505618,flash_sale,92
6252642,obsessions,87
9256474,obsessions,20
9023746,saved_search,83
8278472,obsessions,36
1643166,search,93
7086694,feeds,94
833786,obsessions,68
485676,search,54
8877866,obsessions,74
6694354,search,87
9192436,obsessions,40
2675856,flash_sale,37
9330670,search,22
5417746,saved_search,44
8585864,search,71
8950484,search,97
1439412,obsessions,92
8016466,obsessions,54
7334870,obsessions,70
7742168,search,3
8927854,Misc,101
3796696,search,75
8440432,obsessions,74
5102494,flash_sale,92
6737702,Misc,71
8718734,ymal,31
8993542,browse_search,94
2532726,search,45
5228468,Misc,79
7966932,flash_sale,82
1232654,flash_sale,16
8636454,feeds,73
6968274,obsessions,74
4381328,obsessions,46
3872698,browse_search,45
9131752,obsessions,21
3629746,search,25
530896,search,25
4012046,obsessions,87
8728904,search,58
6512528,flash_sale,86
7915040,flash_sale,20
8034522,browse_search,27
8245948,obsessions,88
1436380,obsessions,1
8950708,search,93
3647072,obsessions,59
3849546,obsessions,76
1334716,obsessions,50
2818802,search,67
7227270,search,44
7703632,saved_search,37
7946908,obsessions,51
9304850,Misc,27
8970078,ymal,38
9368418,search,14
895410,obsessions,93
1454104,obsessions,25
9291710,flash_sale,30
1203166,obsessions,73
6733942,obsessions,51
3520262,saved_search,37
1078184,obsessions,36
928472,obsessions,64
1116598,search,3
7759594,obsessions,1
3673984,search,50
2294778,flash_sale,72
849606,obsessions,48
1376124,saved_search,67
7918670,search,68
8788760,search,17
462798,saved_search,68
8169204,feeds,54
6410798,obsessions,93
6043046,saved_search,23
4419486,flash_sale,16
4837916,flash_sale,78
9004626,search,91
6394902,Misc,96
8647470,obsessions,52
6787804,flash_sale,71
2515646,search,69
6975380,flash_sale,22
977160,search,31
6905404,obsessions,61
8276184,feeds,95
1472704,Misc,35
2605284,browse_search,83
5801000,search,75
4362824,search,91
59992,flash_sale,54
7735860,Misc,12
3900208,obsessions,7
9403188,flash_sale,4
3566224,obsessions,92
6986154,obsessions,87
1030968,obsessions,101
9239412,search,41
9079400,obsessions,40
8222332,search,15
5670092,browse_search,50
8407180,obsessions,81
8415700,obsessions,80
2227630,obsessions,76
3466,flash_sale,69
6191164,obsessions,16
7254054,obsessions,82
9029804,flash_sale,20
8363976,flash_sale,43
8909862,obsessions,94
5770104,obsessions,12
6838786,flash_sale,100
798912,carousel,44
9383010,search,6
3802724,obsessions,60
8456910,obsessions,47
6129076,obsessions,72
2589152,flash_sale,89
795500,search,94
2661994,flash_sale,78
3398372,search,12
7692108,Misc,76
2088452,search,80
186408,search,6
6060294,flash_sale,59
7794204,flash_sale,85
7008930,saved_search,78
9429218,Misc,4
8277704,ymal,16
8411198,obsessions,61
8763296,search,93
3514744,search,74
9147710,saved_search,58
2912838,saved_search,28
7773114,obsessions,35
230682,search,65
9062070,Misc,54
996358,saved_search,21
6157376,obsessions,100
3373064,ymal,80
6579114,search,74
4394708,search,37
7324486,search,4
2413940,browse_search,23
8798936,search,99
8745978,browse_search,97
5936450,search,46
3676728,ymal,100
2668328,saved_search,13
8715498,saved_search,66
7844762,obsessions,35
1392048,search,62
716148,search,93
1474312,search,8
2551478,search,96
8523378,obsessions,89
440256,search,101
4459966,obsessions,25
376204,saved_search,69
8651430,flash_sale,94
9258290,search,23
891858,obsessions,75
7829998,obsessions,68
1241850,search,58
8634854,browse_search,94
8216190,obsessions,71
2583894,obsessions,41
9253284,browse_search,38
7793604,obsessions,45
8292076,browse_search,62
3277124,obsessions,75
2634962,search,79
2013284,search,94
2437294,search,33
5636636,search,93
1200894,Misc,77
1816938,feeds,11
1258874,obsessions,16
9053390,browse_search,81
6610932,saved_search,70
9151824,obsessions,54
9217524,saved_search,8
8573104,obsessions,82
1420926,saved_search,18
7574116,search,75
7538562,saved_search,35
8073980,obsessions,76
8048358,search,6
7793098,saved_search,27
7464408,obsessions,55
1695624,obsessions,98
631256,search,91
9050170,carousel,11
699000,search,24
8845802,browse_search,64
3667176,saved_search,79
3292376,flash_sale,25
7750932,flash_sale,39
7016828,flash_sale,61
3119074,search,47
2333306,saved_search,78
7383108,obsessions,96
6519340,obsessions,41
6511360,saved_search,10
6199974,obsessions,71
8070558,obsessions,58
1701406,Misc,70
9267686,search,23
2481412,search,94
6896700,search,74
7469746,obsessions,81
337226,search,84
7972674,obsessions,99
5639668,saved_search,75
3371248,obsessions,101
952288,search,63
7241228,obsessions,41
9027530,saved_search,8
3162232,obsessions,58
9254094,flash_sale,33
3807514,search,39
5560574,obsessions,1
7001764,flash_sale,41
8922938,search,23
6295658,ymal,97
692244,search,67
857552,Misc,44
8403762,browse_search,15
8951384,obsessions,78
1514490,saved_search,23
2402552,obsessions,69
4824590,saved_search,5
9154060,obsessions,38
4481684,search,96
127200,obsessions,95
8808344,ymal,63
9001284,ymal,86
360630,search,74
213266,search,54
7916350,obsessions,86
475894,obsessions,96
1292076,saved_search,72
5747650,saved_search,41
6024502,obsessions,97
1926368,search,101
7762896,saved_search,69
6527124,flash_sale,100
1914982,obsessions,9
7089646,saved_search,26
953254,browse_search,37
4225876,obsessions,92
6985380,ymal,48
5828904,flash_sale,6
2418026,saved_search,7
8266702,ymal,83
9147870,search,58
5678994,flash_sale,59
2170088,flash_sale,92
1278764,obsessions,95
2001894,obsessions,34
9364738,obsessions,15
3048692,flash_sale,18
4172424,obsessions,31
8219132,Misc,83
7397076,saved_search,39
7486602,Misc,89
8160016,ymal,9
1760226,flash_sale,73
3333084,obsessions,17
3365454,saved_search,85
9101392,search,68
9066912,obsessions,77
1623272,search,9
7468742,search,74
8218086,flash_sale,22
8097780,obsessions,38
7907122,search,71
303864,search,19
7147138,obsessions,31
1446190,flash_sale,64
712938,ymal,92
8410532,obsessions,19
505024,search,12
5616808,flash_sale,90
2691666,saved_search,15
6627538,obsessions,90
8791956,search,34
3052362,flash_sale,86
1974194,flash_sale,4
469844,obsessions,9
6937604,deeplink,42
9159692,deeplink,55
6129658,search,84
7209786,search,23
6886620,feeds,51
8942362,flash_sale,101
9068484,search,73
7000818,obsessions,90
7767976,saved_search,4
8049088,Misc,57
4219590,obsessions,65
6965420,flash_sale,58
6728372,obsessions,55
1037100,search,99
8927532,flash_sale,94
152882,flash_sale,34
2592596,saved_search,22
7410534,flash_sale,72
5998444,obsessions,51
6364258,deeplink,72
8517276,obsessions,46
329184,search,29
8054012,saved_search,61
6916354,obsessions,37
5123760,browse_search,45
552324,obsessions,100
6661424,flash_sale,76
6527254,obsessions,22
26130,Misc,47
4661432,saved_search,5
9071082,search,76
6754520,flash_sale,74
927014,flash_sale,2
5524328,flash_sale,30
1415010,flash_sale,75
3249968,search,12
9093326,flash_sale,13
4375910,search,98
9169190,flash_sale,53
7889722,flash_sale,41
8762242,ymal,82
8801738,obsessions,15
2440152,flash_sale,88
7438870,obsessions,37
7847652,obsessions,55
4522144,flash_sale,88
8527852,search,30
9121374,search,51
6753952,search,92
9092860,obsessions,66
7438196,saved_search,66
6775348,obsessions,95
9160672,saved_search,6
9058380,search,37
4827802,search,93
4947486,flash_sale,10
8304116,obsessions,93
9220678,shop_browse_categories,13
1880282,obsessions,79
5964218,saved_search,57
6743240,Misc,79
8660956,feeds,64
7873202,flash_sale,55
5722710,search,85
5367912,search,22
8401838,search,35
4499838,saved_search,79
9010238,obsessions,48
1916092,search,86
782470,obsessions,45
8825364,obsessions,90
3138580,ymal,79
7117696,ymal,38
4481954,obsessions,31
3294484,ymal,30
8345506,search,37
8594380,obsessions,12
511052,carousel,35
348864,search,85
844292,flash_sale,79
8406428,search,85
9109478,saved_search,35
9223884,search,45
7137918,search,80
6505444,obsessions,60
1978504,search,17
7980164,flash_sale,36
4632968,obsessions,20
1743184,flash_sale,78
1998228,flash_sale,21
8701096,search,96
8796026,ymal,9
9327944,search,11
3716486,Misc,76
2776592,search,9
544902,feeds,101
4561088,search,93
1860988,obsessions,86
7203448,saved_search,10
8319250,obsessions,12
9256302,saved_search,36
1962186,search,87
8137502,Misc,72
8741634,obsessions,52
9080514,obsessions,69
9147646,ymal,38
1663352,obsessions,96
2692554,obsessions,84
7823802,search,97
9240212,flash_sale,26
1608548,obsessions,41
8893626,Misc,100
9295436,flash_sale,27
1839908,search,72
1017922,obsessions,79
6749828,obsessions,86
9031438,browse_search,82
9203684,obsessions,30
8795814,obsessions,76
1586488,saved_search,60
6848444,obsessions,66
7360834,obsessions,54
8835692,flash_sale,41
6136122,obsessions,78
9049604,obsessions,54
8721192,search,86
2733224,saved_search,73
9369728,obsessions,7
1205048,obsessions,1
7504376,flash_sale,41
2954548,obsessions,47
1238834,flash_sale,44
9349152,saved_search,13
7183932,search,100
8853880,saved_search,22
3537374,search,29
345692,search,97
4888640,browse_search,76
26868,obsessions,96
8575176,obsessions,29
7493748,flash_sale,13
1739514,flash_sale,17
9048882,flash_sale,77
3017182,shop_browse_categories,9
6327544,browse_search,28
399742,search,93
8948234,obsessions,41
6048856,carousel,54
9221046,obsessions,10
8754162,Misc,66
8723938,Misc,36
8207810,obsessions,56
7131630,obsessions,1
8774598,search,100
2038820,search,88
7323878,saved_search,2
9092394,Misc,54
3509860,saved_search,48
1298568,saved_search,19
9042406,obsessions,18
8191204,ymal,100
7693666,obsessions,78
6011712,search,98
8633122,Misc,48
6402862,obsessions,16
5962174,obsessions,83
8996206,obsessions,51
23792,obsessions,60
7823114,saved_search,64
8565454,obsessions,50
1345508,search,27
6627606,obsessions,30
6598144,Misc,71
8218078,saved_search,45
6372122,search,57
2459228,search,101
8445796,ymal,98
9025924,search,85
9422784,browse_search,5
9175598,ymal,45
740974,search,13
3957732,saved_search,34
4451194,flash_sale,70
8304804,obsessions,44
1755750,saved_search,74
6380080,obsessions,65
2064932,search,66
7635160,Misc,85
8246972,flash_sale,43
7231626,browse_search,79
4444682,flash_sale,92
2033946,Misc,52
1204480,flash_sale,84
9019342,Misc,25
5499540,shop_browse_categories,21
8150484,search,22
1634874,obsessions,42
6115218,saved_search,79
5884646,search,46
9319378,search,24
8456778,search,34
9143834,obsessions,58
9021040,flash_sale,43
2137148,flash_sale,74
6649048,flash_sale,101
9080116,browse_search,40
8419782,obsessions,24
2881236,obsessions,53
8631428,saved_search,24
7686100,search,88
4327140,search,32
5579086,search,87
1015452,obsessions,93
9158512,search,55
7841648,Misc,6
4429078,obsessions,92
8539394,browse_search,39
3771270,obsessions,77
9264980,obsessions,30
9284454,obsessions,12
7683688,saved_search,85
850230,search,35
6325480,obsessions,91
8645470,search,86
8476232,flash_sale,14
7743018,saved_search,1
9179386,obsessions,42
8681818,search,99
1559728,obsessions,51
9044578,obsessions,81
3683028,search,78
7760584,saved_search,14
9382272,search,12
6474744,obsessions,81
8875540,Misc,64
1837076,flash_sale,76
9023142,flash_sale,50
6448362,Misc,74
998530,obsessions,56
8734004,search,101
7798912,saved_search,41
6009808,Misc,53
3291280,flash_sale,83
6352774,flash_sale,94
6804878,feeds,53
9165472,search,54
7993862,obsessions,39
4791144,search,60
741342,search,2
2948154,search,72
7327328,obsessions,61
825618,obsessions,36
5685808,carousel,6
1217776,obsessions,101
334944,obsessions,94
6005174,Misc,94
8754828,Misc,98
9351286,saved_search,18
8806572,saved_search,54
6900230,search,99
2294516,saved_search,19
6267344,obsessions,37
7352088,saved_search,65
9166158,Misc,54
5289354,search,65
5654062,flash_sale,64
1320736,search,86
7164878,obsessions,19
8452434,browse_search,79
3611668,search,98
7910044,Misc,25
7574030,search,59
8925972,browse_search,13
2470748,search,30
9004854,obsessions,49
1344824,obsessions,24
3787244,search,18
9099584,obsessions,69
953228,flash_sale,77
1979780,feeds,51
7173900,obsessions,1
7640760,feeds,46
8479082,flash_sale,29
5293914,obsessions,79
621824,obsessions,99
8276184,Misc,95
8073776,obsessions,73
9208180,flash_sale,47
1014070,flash_sale,25
4876928,browse_search,99
1835132,Misc,53
7647088,obsessions,88
7692492,obsessions,51
3825632,search,98
8842742,obsessions,15
9152156,search,31
8784796,Misc,38
8612470,Misc,38
8346608,obsessions,15
5682474,carousel,32
719074,search,33
8544454,search,88
1418544,obsessions,52
7077352,obsessions,101
1215456,search,10
457626,obsessions,98
8263058,obsessions,28
3427756,search,68
5834646,obsessions,89
8524440,ymal,32
5696466,obsessions,30
5301324,obsessions,62
6096604,search,46
1348048,search,5
8028518,flash_sale,98
1295114,search,71
7942592,obsessions,10
7492824,obsessions,73
4842634,browse_search,85
9261850,flash_sale,32
6416556,ymal,69
8837394,search,57
9362946,browse_search,15
676022,search,75
9252792,saved_search,26
8833958,search,42
2441954,flash_sale,90
6620324,obsessions,98
8483598,flash_sale,51
7908082,Misc,97
9260818,search,34
4505192,obsessions,83
8547922,search,31
7780110,flash_sale,32
9108552,flash_sale,45
941258,saved_search,68
2889554,obsessions,85
1692810,carousel,51
2960532,search,4
9294390,deeplink,29
8183956,obsessions,65
6862160,shop_browse_categories,5
319882,flash_sale,29
2076750,flash_sale,93
9169808,saved_search,27
7937168,saved_search,15
5040920,saved_search,9
6006136,saved_search,16
8998218,search,55
5883540,Misc,96
3590692,search,86
635844,obsessions,19
5390794,obsessions,92
837364,search,95
1132056,search,99
8669608,obsessions,18
2589316,Misc,29
1847546,ymal,74
8259432,browse_search,22
3384496,Misc,66
4190304,search,78
2838492,flash_sale,59
7751690,saved_search,62
